Beneficiario;Zona concurrencia;X;Y;Municipio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,433313559;38,78215854;Muro de Alcoy;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,658293228;38,352435;Monforte del Cid;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,384218194;38,7885202;Benimarfull;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;0,018149209;38,82106543;Ondara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,802210482;38,16886702;Catral;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,46612913;38,55050924;Jijona/Xixona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,460585645;38,80833341;Muro de Alcoy;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,276021694;38,73679151;Facheca;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,504143993;38,79423521;Agres;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,311453768;38,7229267;Quatretondeta;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,350530336;38,78430106;Planes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,146442748;38,8460885;Atzúbia, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,250113392;38,79260174;Vall d'Alcalà, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,100105078;38,74652116;Benigembla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,311579323;38,82987289;Lorcha/Orxa, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,796289407;38,08483802;Algorfa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,790990343;37,97827755;San Miguel de Salinas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,130872964;38,63058701;Polop;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,693905012;38,13504801;San Fulgencio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;0,010736978;38,84542999;Verger, el;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,779905961;38,06840604;Algorfa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,962379305;38,34781339;Romana, la;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,868666949;38,06114798;Jacarilla;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,721088954;38,110532;Formentera del Segura;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,73918301;38,04340996;Montesinos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,756031523;38,11033171;Daya Nueva;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,21678298;38,5703389;Finestrat;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,889547003;38,15606601;Granja de Rocamora;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,417396946;38,48152704;Busot;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,106710973;38,69015001;Tàrbena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,034443939;38,83083296;Benimeli;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,889755969;38,14710298;Cox;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,762963835;38,62719701;Biar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,17712499;38,83029202;Vall de Gallinera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,937125675;38,27241192;Hondón de los Frailes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,839167759;38,16930987;San Isidro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,07445612;38,73173709;Parcent;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;0,075367345;38,78563553;Gata de Gorgos;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,172710569;38,87280946;Atzúbia, l';;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,849995253;38,1041687;Rafal;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,914312949;38,51852003;Salinas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,931714316;38,3011701;Fondó de les Neus, el/Hondón de las Nieves;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,486597335;38,518244;Jijona/Xixona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,368689609;38,49779454;Aigües;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,325465918;38,68179487;Alcoleja;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,822029864;38,14455503;Catral;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,41533741;38,8190081;Gaianes;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,796905706;37,93810782;San Miguel de Salinas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,002369503;38,76951315;Alcalalí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,229164133;38,82550424;Vall de Gallinera;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,46971246;38,61056659;Jijona/Xixona;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,96973055;38,14277746;Benferri;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,824641011;38,55751668;Sax;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,20630166;38,66829474;Benimantell;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,920651144;38,14612681;Cox;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,859751877;38,16643397;San Isidro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,373556901;38,69409365;Penàguila;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,24472199;38,67391879;Benifato;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,931674404;38,13277756;Redován;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,742712133;38,14323703;Dolores;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,36236795;38,50869386;Aigües;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,397711163;38,66135838;Benifallim;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,638447337;38,44022918;Agost;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,376678058;38,75000804;Benillup;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,75342374;38,04018001;Montesinos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,796096924;37,98637496;San Miguel de Salinas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;0,014455116;38,82922191;Ondara;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,980678018;38,13962187;Benferri;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Alicante/Alacant;-0,906795021;38,11409699;Redován;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,825980414;37,15880034;Mojácar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,815775479;37,18417135;Garrucha;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,461430276;36,93144649;Benahadux;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,680125744;36,7556763;Mojonera, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,695741812;36,79567055;Mojonera, La;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,529546545;36,82677066;Enix;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,306759506;37,33568161;Macael;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,360308888;37,3547499;Purchena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,140900648;37,35223316;Cantoria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,036259581;37,33610381;Zurgena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,569499718;36,9587594;Alhama de Almería;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,516121403;37,34227564;Serón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,858203659;36,99082542;Fondón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,912202936;36,9751632;Carboneras;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,34010904;37,20351283;Senés;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,60451191;36,96538057;Alicún;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,236288678;37,36319011;Cantoria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,195561857;37,35524951;Cantoria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,741666585;37,01166863;Canjáyar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,618672904;37,03611761;Alboloduy;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,404853733;37,19571617;Velefique;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,122308593;37,08729802;Sorbas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,079008774;37,47272853;Taberno;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,279491841;37,21202033;Tahal;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,768296451;36,98179576;Padules;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,19171424;37,70423066;María;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,085786346;37,68084308;Vélez-Blanco;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,613365976;36,898324;Enix;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,738650513;37,18634924;Tres Villas, Las;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,391694496;37,05204568;Tabernas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,905257688;37,18810569;Turre;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,432204721;37,36035385;Tíjola;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,383027252;36,98623291;Pechina;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,075547869;37,65051525;Vélez-Rubio;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,906003298;37,24649402;Antas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,206847842;37,04778088;Lucainena de las Torres;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,93680557;37,28746203;Antas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,289558665;37,35094796;Olula del Río;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,781546108;37,14190614;Abrucena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,267079858;37,59749264;Chirivel;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,260426012;37,36038701;Fines;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,889997558;36,99677261;Láujar de Andarax;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,916819729;37,011658;Carboneras;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,523299976;37,1061379;Gérgal;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,850309356;37,17102056;Fiñana;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,495589113;36,95345643;Gádor;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,800305094;37,12906694;Abrucena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,932317186;36,76032395;Balanegra;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,054930072;37,08586978;Sorbas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,999643623;37,14304202;Gallardos, Los;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,607492455;36,88144756;Enix;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,074608727;37,24473196;Lubrín;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,176687301;37,29585466;Albanchez;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,963264599;37,01335035;Paterna del Río;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,211739691;37,26472538;Cóbdar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,599938096;37,39932167;Alcóntar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,212655933;37,29478341;Líjar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,389810837;37,3201937;Sierro;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,235640688;37,16947018;Benizalón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,45862142;37,26381323;Bacares;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,593252781;37,33595882;Alcóntar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,659459428;36,86372291;Felix;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,047432705;37,49421841;Taberno;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,413187358;37,25012996;Bacares;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,323325646;37,29097;Laroya;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,091625905;37,34577183;Arboleas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,644568223;36,99028786;Íllar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,427908046;37,39826293;Lúcar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-1,879103346;37,16102735;Turre;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,110286257;37,16087938;Sorbas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,407296605;36,89660936;Viator;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,353606414;37,46204807;Oria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,293438636;37,48730204;Oria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,705737973;36,99507063;Canjáyar;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,241234136;37,20596747;Benizalón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,293794316;37,33390133;Macael;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,038698244;37,3555569;Zurgena;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,23162273;37,86002634;Vélez-Blanco;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,094896393;37,35923616;Arboleas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,217210494;37,4027794;Partaloa;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,392412781;37,34326436;Suflí;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,571160751;37,32204453;Serón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,145485088;37,33128261;Cantoria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,209819433;37,37281406;Cantoria;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,38589613;37,3934462;Somontín;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,579821016;37,34778312;Serón;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,34873726;37,06734005;Tabernas;;
AVATEL TELECOM S.A.;Almería;-2,350668;37,591856;Chirivel;;
AVATEL TELECOM S.A.;Almería;-2,081435;37,151657;Sorbas;;
AVATEL TELECOM S.A.;Almería;-2,248019;37,269186;Alcudia de Monteagud;;
AVATEL TELECOM S.A.;Almería;-2,697549;37,136282;Tres Villas, Las;;
AVATEL TELECOM S.A.;Almería;-3,005713;37,023119;Bayárcal;;
AVATEL TELECOM S.A.;Almería;-2,626133;37,11934;Nacimiento;;
AVATEL TELECOM S.A.;Almería;-1,964814;37,185172;Bédar;;
AVATEL TELECOM S.A.;Almería;-2,955274;36,972224;Alcolea;;
AVATEL TELECOM S.A.;Almería;-2,43506;37,02039;Tabernas;;
AVATEL TELECOM S.A.;Almería;-2,915135;36,75802;Balanegra;;
AVATEL TELECOM S.A.;Almería;-2,168981;37,706332;María;;
AVATEL TELECOM S.A.;Almería;-2,176655556;37,29578333;Albanchez;;
AVATEL TELECOM S.A.;Almería;-2,867015;36,83649;Dalías;;
AVATEL TELECOM S.A.;Almería;-2,893371;36,996005;Láujar de Andarax;;
AVATEL TELECOM S.A.;Almería;-2,441672;37,183667;Castro de Filabres;;
AVATEL TELECOM S.A.;Almería;-2,039547;37,052578;Sorbas;;
AVATEL TELECOM S.A.;Almería;-2,063740572;37,21447957;Lubrín;;
AVATEL TELECOM S.A.;Almería;-1,962831613;37,5472544;Vélez-Rubio;;
AVATEL TELECOM S.A.;Almería;-1,951354673;37,03236379;Carboneras;;
AVATEL TELECOM S.A.;Almería;-2,416826267;36,88325311;Viator;;
AVATEL TELECOM S.A.;Almería;-2,206125419;37,18707114;Uleila del Campo;;
AVATEL TELECOM S.A.;Almería;-1,823300089;37,18828521;Garrucha;;
AVATEL TELECOM S.A.;Almería;-2,410892872;36,87526079;Viator;;
AVATEL TELECOM S.A.;Almería;-1,837899983;37,11857977;Mojácar;;
AVATEL TELECOM S.A.;Almería;-2,30297836;37,2717134;Tahal;;
AVATEL TELECOM S.A.;Almería;-2,424346729;36,89022538;Viator;;
AVATEL TELECOM S.A.;Almería;-2,430583374;37,39616333;Lúcar;;
AVATEL TELECOM S.A.;Almería;-1,849200581;37,12078178;Mojácar;;
AVATEL TELECOM S.A.;Almería;-2,572701963;36,95543026;Alhama de Almería;;
AVATEL TELECOM S.A.;Almería;-2,005642845;37,63049411;Vélez-Rubio;;
AVATEL TELECOM S.A.;Almería;-1,883876635;37,06294276;Mojácar;;
AVATEL TELECOM S.A.;Almería;-2,057004649;37,00328659;Lucainena de las Torres;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,085338091;37,39129595;Arboleas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,131393422;37,14007862;Sorbas;;
TELEFÓNICA MÓVILES ESPAÑA, S.A.;Almería;-2,082200483;37,02445508;Lucainena de las Torres;;
VODAFONE ESPAÑA S.A.;Ávila;-5,002735069;40,60628185;Muñana;;
VODAFONE ESPAÑA S.A.;Ávila;-5,079594015;40,9293781;Flores de Ávila;;
VODAFONE ESPAÑA S.A.;Ávila;-4,816942771;41,04510551;Aldeaseca;;
VODAFONE ESPAÑA S.A.;Ávila;-4,789460994;40,55704162;Riofrío;;
VODAFONE ESPAÑA S.A.;Ávila;-5,627527154;40,40502998;Becedas;;
VODAFONE ESPAÑA S.A.;Ávila;-5,357249484;40,4326692;Santiago del Collado;;
VODAFONE ESPAÑA S.A.;Ávila;-4,923237104;40,88848573;Collado de Contreras;;
VODAFONE ESPAÑA S.A.;Ávila;-5,011797132;40,73924714;Solana de Rioalmar;;
VODAFONE ESPAÑA S.A.;Ávila;-4,638200857;40,92109522;Pajares de Adaja;;
VODAFONE ESPAÑA S.A.;Ávila;-5,3260524;40,66157349;Diego del Carpio;;
VODAFONE ESPAÑA S.A.;Ávila;-4,866932762;40,86859015;Narros de Saldueña;;
VODAFONE ESPAÑA S.A.;Ávila;-5,163862974;40,54830411;Villanueva del Campillo;;
VODAFONE ESPAÑA S.A.;Ávila;-4,90033809;41,01958943;Fuentes de Año;;
VODAFONE ESPAÑA S.A.;Ávila;-5,006330283;40,80854369;Vita;;
VODAFONE ESPAÑA S.A.;Ávila;-4,852380592;40,6754869;Sanchorreja;;
VODAFONE ESPAÑA S.A.;Ávila;-4,96709989;40,522443;Hija de Dios, La;;
VODAFONE ESPAÑA S.A.;Ávila;-4,956839118;40,69961398;Chamartín;;
VODAFONE ESPAÑA S.A.;Ávila;-5,133852925;40,60157814;Vadillo de la Sierra;;
VODAFONE ESPAÑA S.A.;Ávila;-4,920835318;40,85458515;Viñegra de Moraña;;
VODAFONE ESPAÑA S.A.;Ávila;-4,759728203;40,88129042;San Pascual;;
VODAFONE ESPAÑA S.A.;Ávila;-4,905407989;40,42780008;Navaquesera;;
VODAFONE ESPAÑA S.A.;Ávila;-4,715082964;41,05500012;Arévalo;;
VODAFONE ESPAÑA S.A.;Ávila;-4,728944035;41,07030608;Arévalo;;
VODAFONE ESPAÑA S.A.;Ávila;-5,088220466;40,20502126;Arenas de San Pedro;;
VODAFONE ESPAÑA S.A.;Ávila;-5,041971983;40,17630599;Arenas de San Pedro;;
VODAFONE ESPAÑA S.A.;Ávila;-4,33688102;40,59629992;Navas del Marqués, Las;;
VODAFONE ESPAÑA S.A.;Ávila;-4,381831016;40,58634205;Navas del Marqués, Las;;
VODAFONE ESPAÑA S.A.;Ávila;-4,56489985;40,29833343;Sotillo de la Adrada;;
VODAFONE ESPAÑA S.A.;Ávila;-4,581778092;40,29352789;Sotillo de la Adrada;;
VODAFONE ESPAÑA S.A.;Ávila;-4,510550009;40,41664994;Tiemblo, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,441847064;40,40781913;Tiemblo, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,464950083;40,38516099;Tiemblo, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,480587363;40,4657675;Cebreros;;
VODAFONE ESPAÑA S.A.;Ávila;-4,629956029;40,30527202;Adrada, La;;
VODAFONE ESPAÑA S.A.;Ávila;-4,637431608;40,29991157;Adrada, La;;
VODAFONE ESPAÑA S.A.;Ávila;-5,522066245;40,3559775;Barco de Ávila, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,425734496;40,49458886;Hoyo de Pinares, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,701352451;40,32001735;Piedralaves;;
VODAFONE ESPAÑA S.A.;Ávila;-4,713236009;40,41315799;Navaluenga;;
VODAFONE ESPAÑA S.A.;Ávila;-4,642083103;40,46912194;Barraco, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,553428071;40,43974405;Barraco, El;;
VODAFONE ESPAÑA S.A.;Ávila;-5,326373455;40,46378701;Piedrahíta;;
VODAFONE ESPAÑA S.A.;Ávila;-4,759082848;40,27530597;Casavieja;;
VODAFONE ESPAÑA S.A.;Ávila;-4,995566885;41,0942939;Madrigal de las Altas Torres;;
VODAFONE ESPAÑA S.A.;Ávila;-4,788922455;40,41015297;Burgohondo;;
VODAFONE ESPAÑA S.A.;Ávila;-5,100166926;40,25950011;Arenal, El;;
VODAFONE ESPAÑA S.A.;Ávila;-4,899082929;40,55083311;Solosancho;;
VODAFONE ESPAÑA S.A.;Ávila;-4,942629805;40,53918244;Solosancho;;
VODAFONE ESPAÑA S.A.;Ávila;-4,929535931;40,20231402;Lanzahíta;;
VODAFONE ESPAÑA S.A.;Ávila;-4,72257801;40,93293785;Tiñosillos;;
VODAFONE ESPAÑA S.A.;Ávila;-4,402666931;40,60250016;Navalperal de Pinares;;
VODAFONE ESPAÑA S.A.;Ávila;-4,569688086;40,89223155;Sanchidrián;;
VODAFONE ESPAÑA S.A.;Ávila;-4,499225672;40,80961556;Maello;;
VODAFONE ESPAÑA S.A.;Ávila;-4,54299403;40,54686908;San Bartolomé de Pinares;;
VODAFONE ESPAÑA S.A.;Ávila;-4,975938224;40,85828462;Crespos;;
VODAFONE ESPAÑA S.A.;Ávila;-5,47269198;40,43825444;Horcajada, La;;
VODAFONE ESPAÑA S.A.;Ávila;-4,71786979;40,4941774;San Juan de la Nava;;
VODAFONE ESPAÑA S.A.;Ávila;-4,505272007;40,60618302;Herradón de Pinares;;
VODAFONE ESPAÑA S.A.;Ávila;-5,399352757;40,51326902;Santa María del Berrocal;;
VODAFONE ESPAÑA S.A.;Ávila;-5,171505903;40,3538279;Hoyos del Espino;;
VODAFONE ESPAÑA S.A.;Ávila;-4,770898106;40,46159877;Navalmoral;;
VODAFONE ESPAÑA S.A.;Ávila;-4,967039741;40,93188519;Fontiveros;;
VODAFONE ESPAÑA S.A.;Ávila;-4,778960846;40,97582496;Nava de Arévalo;;
VODAFONE ESPAÑA S.A.;Ávila;-5,076567081;41,06471388;Horcajo de las Torres;;
VODAFONE ESPAÑA S.A.;Ávila;-4,858609279;41,00079871;Langa;;
VODAFONE ESPAÑA S.A.;Ávila;-5,015659172;40,28928291;Cuevas del Valle;;
VODAFONE ESPAÑA S.A.;Ávila;-4,619265005;40,62296126;Tornadizos de Ávila;;
VODAFONE ESPAÑA S.A.;Ávila;-5,012272082;40,58664696;Muñana;;
VODAFONE ESPAÑA S.A.;Ávila;-4,920971975;40,23674997;Pedro Bernardo;;
VODAFONE ESPAÑA S.A.;Ávila;-4,56748905;40,31314699;Casillas;;
VODAFONE ESPAÑA S.A.;Ávila;-5,168216909;40,16833589;Poyales del Hoyo;;
VODAFONE ESPAÑA S.A.;Ávila;-4,556410919;40,56219087;Herradón de Pinares;;
VODAFONE ESPAÑA S.A.;Ávila;-4,667123748;40,75304081;Mingorría;;
VODAFONE ESPAÑA S.A.;Ávila;-5,009614719;40,24839867;Santa Cruz del Valle;;
VODAFONE ESPAÑA S.A.;Ávila;-4,892832969;40,6035691;Muñogalindo;;
VODAFONE ESPAÑA S.A.;Ávila;-4,473372096;40,74447496;Santa María del Cubillo;;
VODAFONE ESPAÑA S.A.;Ávila;-5,083446172;40,96678344;Flores de Ávila;;
VODAFONE ESPAÑA S.A.;Ávila;-4,963667401;41,0462706;Bercial de Zapardiel;;
VODAFONE ESPAÑA S.A.;Ávila;-4,927831104;41,06718609;Barromán;;
VODAFONE ESPAÑA S.A.;Ávila;-4,727521129;40,85787258;Hernansancho;;
VODAFONE ESPAÑA S.A.;Ávila;-4,806229085;40,82868899;Riocabado;;
